District code,District name,Category,Student group,2022-2023 student count - year to date,2022-2023 attendance rate - year to date,2021-2022 student count,2021-2022 attendance rate,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Reporting period,Update date
1420011,Tolland School District,Free/Reduced Lunch,Reduced Price Meal Eligible,89,0.9404,76,0.922,82,0.9515,97,0.9453,May-23,6/16/23
1420011,Tolland School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,347,0.9274,336,0.9112,302,0.9463,318,0.9476,May-23,6/16/23
1420011,Tolland School District,English Learners,English Learners,45,0.9397,39,0.9314,26,0.9548,,,May-23,6/16/23
1420011,Tolland School District,Race/Ethnicity,All other races,149,0.9466,133,0.9413,135,0.9746,126,0.964,May-23,6/16/23
1420011,Tolland School District,Race/Ethnicity,Black or African American,66,0.9428,65,0.9332,61,0.9572,61,0.9666,May-23,6/16/23
1420011,Tolland School District,Race/Ethnicity,Hispanic/Latino of any race,215,0.9359,198,0.9238,168,0.9644,152,0.9619,May-23,6/16/23
1420011,Tolland School District,Race/Ethnicity,White,1797,0.9426,1802,0.9361,1891,0.9748,1980,0.9627,May-23,6/16/23
1420011,Tolland School District,High Needs,Students Without High Needs,1623,0.9467,1596,0.942,1687,0.9806,1753,0.9668,May-23,6/16/23
1420011,Tolland School District,High Needs,Students With High Needs,604,0.9304,602,0.9172,568,0.9522,566,0.9504,May-23,6/16/23
1430011,Torrington School District,,All Students,3808,0.926,3811,0.9223,3690,0.8966,3810,0.9457,May-23,6/16/23
1430011,Torrington School District,Students With Disabilities,Students With Disabilities,628,0.9043,672,0.9002,666,0.8578,707,0.9274,May-23,6/16/23
1430011,Torrington School District,Free/Reduced Lunch,Free Meal Eligible,1930,0.917,2087,0.9127,2007,0.8712,2230,0.938,May-23,6/16/23
1430011,Torrington School District,Free/Reduced Lunch,Reduced Price Meal Eligible,341,0.9287,354,0.9234,332,0.9067,346,0.9592,May-23,6/16/23
1430011,Torrington School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,2271,0.9188,2441,0.9143,2339,0.8763,2576,0.9409,May-23,6/16/23
1430011,Torrington School District,English Learners,English Learners,488,0.9438,485,0.9411,394,0.912,405,0.9575,May-23,6/16/23
1430011,Torrington School District,Race/Ethnicity,All other races,266,0.9286,281,0.9255,293,0.8885,296,0.9509,May-23,6/16/23
1430011,Torrington School District,Race/Ethnicity,Black or African American,243,0.9188,220,0.9138,184,0.8689,169,0.94,May-23,6/16/23
1430011,Torrington School District,Race/Ethnicity,Hispanic/Latino of any race,1515,0.9311,1419,0.9237,1260,0.8872,1168,0.9498,May-23,6/16/23
1430011,Torrington School District,Race/Ethnicity,White,1784,0.9225,1891,0.9217,1953,0.9063,2177,0.9434,May-23,6/16/23
1430011,Torrington School District,High Needs,Students Without High Needs,1211,0.9388,1072,0.9381,1085,0.9378,1055,0.9585,May-23,6/16/23
1430011,Torrington School District,High Needs,Students With High Needs,2597,0.9203,2739,0.916,2605,0.8793,2755,0.9407,May-23,6/16/23
1440011,Trumbull School District,,All Students,6725,0.9468,6696,0.9515,6578,0.9702,6599,0.9624,May-23,6/16/23
1440011,Trumbull School District,Students With Disabilities,Students With Disabilities,878,0.931,877,0.9367,858,0.9452,789,0.9534,May-23,6/16/23
1440011,Trumbull School District,Free/Reduced Lunch,Free Meal Eligible,861,0.936,854,0.9387,863,0.9455,,,May-23,6/16/23
1440011,Trumbull School District,Free/Reduced Lunch,Reduced Price Meal Eligible,293,0.9465,259,0.9479,289,0.9595,,,May-23,6/16/23
1440011,Trumbull School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,1154,0.9387,1113,0.9408,1152,0.949,899,0.9512,May-23,6/16/23
1440011,Trumbull School District,English Learners,English Learners,290,0.9425,312,0.9472,296,0.9565,247,0.9535,May-23,6/16/23
1440011,Trumbull School District,Race/Ethnicity,All other races,882,0.9551,871,0.9581,800,0.9788,772,0.9679,May-23,6/16/23
1440011,Trumbull School District,Race/Ethnicity,Black or African American,444,0.9522,415,0.9527,392,0.9628,382,0.9695,May-23,6/16/23
1440011,Trumbull School District,Race/Ethnicity,Hispanic/Latino of any race,1274,0.9405,1169,0.9443,1056,0.9609,950,0.9575,May-23,6/16/23
1440011,Trumbull School District,Race/Ethnicity,White,4125,0.9464,4241,0.9521,4330,0.9716,4495,0.9619,May-23,6/16/23
1440011,Trumbull School District,High Needs,Students Without High Needs,4767,0.9506,4766,0.956,4651,0.9777,4946,0.9655,May-23,6/16/23
1440011,Trumbull School District,High Needs,Students With High Needs,1958,0.9377,1930,0.9403,1927,0.9521,1653,0.9532,May-23,6/16/23
1450011,Union School District,,All Students,48,0.9119,44,0.9512,43,0.9766,44,0.9618,May-23,6/16/23
1460011,Vernon School District,,All Students,2977,0.9286,3018,0.939,2955,0.9399,3026,0.9512,May-23,6/16/23
1460011,Vernon School District,Homelessness,Students Experiencing Homelessness,24,0.8592,28,0.8949,39,0.919,60,0.9227,May-23,6/16/23
1460011,Vernon School District,Students With Disabilities,Students With Disabilities,509,0.8985,560,0.9068,572,0.8992,508,0.9248,May-23,6/16/23
1460011,Vernon School District,Free/Reduced Lunch,Free Meal Eligible,1379,0.9144,1326,0.9212,1296,0.9145,1426,0.9414,May-23,6/16/23
1460011,Vernon School District,Free/Reduced Lunch,Reduced Price Meal Eligible,178,0.931,214,0.9395,200,0.9234,204,0.9522,May-23,6/16/23
1460011,Vernon School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,1557,0.9163,1540,0.9238,1496,0.9157,1630,0.9428,May-23,6/16/23
1460011,Vernon School District,English Learners,English Learners,109,0.918,121,0.9189,116,0.9376,124,0.9567,May-23,6/16/23
1460011,Vernon School District,Race/Ethnicity,All other races,451,0.925,469,0.9338,431,0.9395,426,0.9511,May-23,6/16/23
1460011,Vernon School District,Race/Ethnicity,Black or African American,327,0.9252,316,0.9356,301,0.9228,321,0.9533,May-23,6/16/23
1460011,Vernon School District,Race/Ethnicity,Hispanic/Latino of any race,659,0.9103,671,0.9208,623,0.9197,611,0.9445,May-23,6/16/23
1460011,Vernon School District,Race/Ethnicity,White,1540,0.9382,1562,0.9488,1600,0.9511,1668,0.9532,May-23,6/16/23
1460011,Vernon School District,High Needs,Students Without High Needs,1232,0.9453,1257,0.9586,1240,0.9689,1216,0.9642,May-23,6/16/23
1460011,Vernon School District,High Needs,Students With High Needs,1745,0.917,1761,0.9248,1715,0.9188,1810,0.9423,May-23,6/16/23
1470011,Voluntown School District,,All Students,208,0.9442,213,0.948,221,0.9644,221,0.9509,May-23,6/16/23
1470011,Voluntown School District,Students With Disabilities,Students With Disabilities,33,0.9457,38,0.9348,37,0.9626,40,0.9458,May-23,6/16/23
1470011,Voluntown School District,Free/Reduced Lunch,Free Meal Eligible,51,0.943,55,0.932,,,,,May-23,6/16/23
1470011,Voluntown School District,Free/Reduced Lunch,Reduced Price Meal Eligible,24,0.9421,21,0.9534,,,,,May-23,6/16/23
1470011,Voluntown School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,75,0.9427,76,0.9381,60,0.9552,65,0.9494,May-23,6/16/23
1470011,Voluntown School District,Race/Ethnicity,White,185,0.9443,190,0.9476,194,0.9646,188,0.9519,May-23,6/16/23
1470011,Voluntown School District,High Needs,Students Without High Needs,123,0.9447,123,0.9542,143,0.9676,135,0.953,May-23,6/16/23
1470011,Voluntown School District,High Needs,Students With High Needs,85,0.9434,90,0.9397,78,0.9586,86,0.9474,May-23,6/16/23
1480011,Wallingford School District,,All Students,5104,0.9267,5133,0.9256,5241,0.9551,5474,0.9547,May-23,6/16/23
1480011,Wallingford School District,Students With Disabilities,Students With Disabilities,879,0.8985,921,0.9007,929,0.926,883,0.9331,May-23,6/16/23
1480011,Wallingford School District,Free/Reduced Lunch,Free Meal Eligible,1399,0.9046,1319,0.8974,1295,0.9289,1453,0.9389,May-23,6/16/23
1480011,Wallingford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,269,0.9274,272,0.9257,283,0.9504,309,0.955,May-23,6/16/23
1480011,Wallingford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,1668,0.9083,1591,0.9023,1578,0.9328,1762,0.9417,May-23,6/16/23
1480011,Wallingford School District,English Learners,English Learners,362,0.9238,358,0.9169,310,0.9476,337,0.9525,May-23,6/16/23
1480011,Wallingford School District,Race/Ethnicity,All other races,444,0.9368,448,0.9327,463,0.9598,384,0.9663,May-23,6/16/23
1480011,Wallingford School District,Race/Ethnicity,Black or African American,100,0.9339,86,0.9208,89,0.9451,120,0.9532,May-23,6/16/23
1480011,Wallingford School District,Race/Ethnicity,Hispanic/Latino of any race,1085,0.9184,1055,0.912,1043,0.9416,992,0.9466,May-23,6/16/23
1480011,Wallingford School District,Race/Ethnicity,White,3475,0.9278,3544,0.9288,3646,0.9586,3978,0.9556,May-23,6/16/23
1480011,Wallingford School District,High Needs,Students Without High Needs,2884,0.9391,2924,0.9397,3080,0.968,3193,0.9631,May-23,6/16/23
1480011,Wallingford School District,High Needs,Students With High Needs,2220,0.9108,2209,0.9067,2161,0.9366,2281,0.9427,May-23,6/16/23
1510011,Waterbury School District,,All Students,17786,0.9028,17773,0.8949,17841,0.8475,17983,0.9343,May-23,6/16/23
1510011,Waterbury School District,Homelessness,Students Experiencing Homelessness,374,0.8593,487,0.8446,499,0.7555,573,0.8889,May-23,6/16/23
1510011,Waterbury School District,Students With Disabilities,Students With Disabilities,3196,0.8791,3519,0.8721,3538,0.8141,3468,0.9139,May-23,6/16/23
1510011,Waterbury School District,Free/Reduced Lunch,Free Meal Eligible,11403,0.8947,13039,0.8874,14354,0.835,14409,0.93,May-23,6/16/23
1510011,Waterbury School District,Free/Reduced Lunch,Reduced Price Meal Eligible,264,0.9338,315,0.9316,428,0.9161,548,0.9579,May-23,6/16/23
1510011,Waterbury School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,11667,0.8955,13354,0.8885,14782,0.8373,14957,0.9311,May-23,6/16/23
1510011,Waterbury School District,English Learners,English Learners,3240,0.9109,3314,0.8963,2997,0.8345,3047,0.9314,May-23,6/16/23
1510011,Waterbury School District,Race/Ethnicity,All other races,1093,0.902,1044,0.9048,1058,0.865,1012,0.9405,May-23,6/16/23
1510011,Waterbury School District,Race/Ethnicity,Black or African American,3787,0.9039,3862,0.8949,3903,0.8369,3908,0.9351,May-23,6/16/23
1510011,Waterbury School District,Race/Ethnicity,Hispanic/Latino of any race,11003,0.9006,10714,0.8904,10453,0.8383,10388,0.9314,May-23,6/16/23
1510011,Waterbury School District,Race/Ethnicity,White,1903,0.9138,2153,0.9116,2427,0.8961,2675,0.9416,May-23,6/16/23
1510011,Waterbury School District,High Needs,Students Without High Needs,4411,0.9169,2982,0.9183,2185,0.912,2219,0.954,May-23,6/16/23
1510011,Waterbury School District,High Needs,Students With High Needs,13375,0.8985,14791,0.8903,15656,0.8388,15764,0.9316,May-23,6/16/23
1520011,Waterford School District,,All Students,2266,0.9349,2287,0.9465,2310,0.9534,2429,0.9542,May-23,6/16/23
1520011,Waterford School District,Students With Disabilities,Students With Disabilities,353,0.9157,384,0.933,369,0.9339,398,0.9392,May-23,6/16/23
1520011,Waterford School District,Free/Reduced Lunch,Free Meal Eligible,536,0.916,521,0.9283,518,0.9232,602,0.9393,May-23,6/16/23
1520011,Waterford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,133,0.9349,131,0.9409,156,0.9273,165,0.9531,May-23,6/16/23
1520011,Waterford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,669,0.9198,652,0.9309,674,0.9241,767,0.9424,May-23,6/16/23
1520011,Waterford School District,English Learners,English Learners,106,0.9352,97,0.9283,73,0.9359,78,0.9503,May-23,6/16/23
1520011,Waterford School District,Race/Ethnicity,All other races,265,0.9382,259,0.9494,250,0.9533,248,0.9609,May-23,6/16/23
1520011,Waterford School District,Race/Ethnicity,Black or African American,53,0.9316,54,0.9567,66,0.9306,68,0.9613,May-23,6/16/23
1520011,Waterford School District,Race/Ethnicity,Hispanic/Latino of any race,318,0.925,293,0.9287,264,0.9315,283,0.9473,May-23,6/16/23
1520011,Waterford School District,Race/Ethnicity,White,1630,0.9364,1681,0.9487,1730,0.9575,1830,0.9541,May-23,6/16/23
1520011,Waterford School District,High Needs,Students Without High Needs,1369,0.9434,1380,0.9555,1407,0.968,1427,0.9612,May-23,6/16/23
1520011,Waterford School District,High Needs,Students With High Needs,897,0.9221,907,0.9326,903,0.9302,1002,0.9441,May-23,6/16/23
1530011,Watertown School District,,All Students,2542,0.9356,2521,0.943,2561,0.956,2643,0.9526,May-23,6/16/23
1530011,Watertown School District,Students With Disabilities,Students With Disabilities,386,0.9078,394,0.915,401,0.9165,390,0.9332,May-23,6/16/23
1530011,Watertown School District,Free/Reduced Lunch,Free Meal Eligible,679,0.9176,666,0.9279,697,0.9306,760,0.94,May-23,6/16/23
1530011,Watertown School District,Free/Reduced Lunch,Reduced Price Meal Eligible,228,0.9396,182,0.9425,176,0.9555,205,0.954,May-23,6/16/23
1530011,Watertown School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,907,0.9231,848,0.9311,873,0.9357,965,0.943,May-23,6/16/23
1530011,Watertown School District,English Learners,English Learners,127,0.931,124,0.9379,112,0.9405,130,0.9597,May-23,6/16/23
1530011,Watertown School District,Race/Ethnicity,All other races,151,0.9314,134,0.9477,137,0.9448,130,0.9532,May-23,6/16/23
1530011,Watertown School District,Race/Ethnicity,Black or African American,100,0.9458,84,0.9574,76,0.9477,76,0.955,May-23,6/16/23
1530011,Watertown School District,Race/Ethnicity,Hispanic/Latino of any race,265,0.9233,245,0.9316,212,0.9334,223,0.9486,May-23,6/16/23
1530011,Watertown School District,Race/Ethnicity,White,2026,0.9371,2058,0.9435,2136,0.9592,2214,0.9529,May-23,6/16/23
1530011,Watertown School District,High Needs,Students Without High Needs,1404,0.9466,1417,0.9531,1431,0.9706,1444,0.9599,May-23,6/16/23
1530011,Watertown School District,High Needs,Students With High Needs,1138,0.9222,1104,0.93,1130,0.9374,1199,0.9437,May-23,6/16/23
1540011,Westbrook School District,,All Students,572,0.9323,591,0.9286,602,0.928,623,0.9503,May-23,6/16/23
1540011,Westbrook School District,Students With Disabilities,Students With Disabilities,85,0.924,98,0.9136,95,0.9005,95,0.9402,May-23,6/16/23
1540011,Westbrook School District,Free/Reduced Lunch,Free Meal Eligible,118,0.9136,130,0.9189,177,0.8918,193,0.944,May-23,6/16/23
1540011,Westbrook School District,Free/Reduced Lunch,Reduced Price Meal Eligible,40,0.9206,,,39,0.9411,40,0.9536,May-23,6/16/23
1540011,Westbrook School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,158,0.9153,130,0.9189,216,0.9007,233,0.9457,May-23,6/16/23
1540011,Westbrook School District,English Learners,English Learners,76,0.9248,78,0.9417,70,0.9047,82,0.9543,May-23,6/16/23
1540011,Westbrook School District,Race/Ethnicity,Hispanic/Latino of any race,154,0.93,138,0.9347,125,0.8914,124,0.9514,May-23,6/16/23
1540011,Westbrook School District,Race/Ethnicity,White,395,0.9331,425,0.9266,448,0.9365,463,0.952,May-23,6/16/23
1540011,Westbrook School District,High Needs,Students Without High Needs,328,0.9425,350,0.9335,319,0.9491,321,0.9546,May-23,6/16/23
1540011,Westbrook School District,High Needs,Students With High Needs,244,0.9191,241,0.9215,283,0.9041,302,0.9457,May-23,6/16/23
1550011,West Hartford School District,,All Students,9017,0.934,9018,0.9329,9011,0.9673,9236,0.9545,May-23,6/16/23
1550011,West Hartford School District,Students With Disabilities,Students With Disabilities,1410,0.9088,1484,0.906,1407,0.94,1303,0.9317,May-23,6/16/23
1550011,West Hartford School District,Free/Reduced Lunch,Free Meal Eligible,1673,0.908,1814,0.9071,1879,0.938,2063,0.9385,May-23,6/16/23
1550011,West Hartford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,426,0.9228,352,0.92,367,0.9604,366,0.9544,May-23,6/16/23
1550011,West Hartford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,2099,0.9111,2166,0.9092,2246,0.9417,2429,0.941,May-23,6/16/23
1550011,West Hartford School District,English Learners,English Learners,686,0.9142,682,0.9189,596,0.9425,648,0.9417,May-23,6/16/23
1550011,West Hartford School District,Race/Ethnicity,All other races,1504,0.9436,1487,0.9433,1381,0.9747,1474,0.9593,May-23,6/16/23
1550011,West Hartford School District,Race/Ethnicity,Black or African American,740,0.9254,774,0.9201,828,0.9482,807,0.9521,May-23,6/16/23
1550011,West Hartford School District,Race/Ethnicity,Hispanic/Latino of any race,1855,0.9118,1723,0.9092,1682,0.9442,1729,0.9403,May-23,6/16/23
1550011,West Hartford School District,Race/Ethnicity,White,4918,0.9406,5034,0.9397,5120,0.9758,5226,0.9582,May-23,6/16/23
1550011,West Hartford School District,High Needs,Students Without High Needs,5837,0.9446,5757,0.9443,5780,0.9794,5911,0.9621,May-23,6/16/23
1550011,West Hartford School District,High Needs,Students With High Needs,3180,0.9147,3261,0.9123,3231,0.9454,3325,0.9407,May-23,6/16/23
1560011,West Haven School District,,All Students,5921,0.9183,5860,0.9151,5735,0.9176,5812,0.9421,May-23,6/16/23
1560011,West Haven School District,Students With Disabilities,Students With Disabilities,1018,0.9035,1071,0.8973,993,0.8955,963,0.9239,May-23,6/16/23
1560011,West Haven School District,Free/Reduced Lunch,Free Meal Eligible,2827,0.9075,3182,0.9015,3053,0.8973,3148,0.9348,May-23,6/16/23
1560011,West Haven School District,Free/Reduced Lunch,Reduced Price Meal Eligible,481,0.9293,438,0.9251,394,0.9357,373,0.9528,May-23,6/16/23
1560011,West Haven School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,3308,0.9107,3620,0.9044,3447,0.9017,3521,0.9367,May-23,6/16/23
1560011,West Haven School District,English Learners,English Learners,1110,0.9291,1071,0.9297,899,0.9206,906,0.9545,May-23,6/16/23
1560011,West Haven School District,Race/Ethnicity,All other races,580,0.9258,560,0.9241,538,0.9197,504,0.9453,May-23,6/16/23
1560011,West Haven School District,Race/Ethnicity,Black or African American,1405,0.9194,1409,0.9169,1308,0.9125,1329,0.9421,May-23,6/16/23
1560011,West Haven School District,Race/Ethnicity,Hispanic/Latino of any race,2384,0.9162,2299,0.9122,2269,0.9081,2274,0.9411,May-23,6/16/23
1560011,West Haven School District,Race/Ethnicity,White,1552,0.9179,1592,0.9148,1620,0.9341,1705,0.9424,May-23,6/16/23
